time,station_id,battery_volt,rssi,temperature,hummidity,wind_max,wind_average,wind_direction,rain,station_name
2024-06-08 06:30:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:31:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:32:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:33:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:34:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:35:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:36:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:37:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:38:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:39:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:40:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:41:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:42:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:43:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:44:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:45:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:46:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:47:57,1970559302,1,-101.5,24.5,40,7.0,7.0,338,0.0,cws-009
2024-06-08 06:48:57,1970559302,0,-87.5,24.5,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:49:57,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:50:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:51:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:52:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:53:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:54:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:55:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:56:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:57:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:58:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 06:59:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:00:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:01:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:02:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:03:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:04:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:05:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:06:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:07:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:08:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:09:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:10:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:11:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:12:58,1970559302,1,-100.0,24.2,40,0.0,0.0,338,35.2,cws-009
2024-06-08 07:13:58,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:14:58,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:15:58,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:16:58,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:17:58,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:18:58,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:19:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:20:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:21:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:22:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:23:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:24:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:25:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:26:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:27:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:28:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:29:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:30:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:31:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:32:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:33:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:34:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:35:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:36:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:37:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:38:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:39:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:40:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:41:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:42:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:43:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:44:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:45:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:46:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:47:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:48:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:49:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:50:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:51:59,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:53:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:54:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:55:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:56:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:57:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:58:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 07:59:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:00:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:01:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:02:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:03:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:04:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:05:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:06:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:07:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:08:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:09:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:10:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:11:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:12:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:13:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:14:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:15:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:16:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:17:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:18:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:19:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:20:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:21:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:22:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:23:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:24:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:25:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:26:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:27:00,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:28:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:29:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:30:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:31:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:32:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:33:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:34:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:35:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:36:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:37:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:38:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:39:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:40:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:41:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:42:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:43:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:44:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:45:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:46:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:47:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:48:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:49:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:50:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:51:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:52:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:53:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:54:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:55:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:56:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:57:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:58:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 08:59:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:00:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:01:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:02:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:03:01,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:04:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:05:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:06:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:07:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:08:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:09:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:10:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:11:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:12:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:13:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:14:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:15:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:16:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:17:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:18:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:19:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:20:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:21:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:22:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:23:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:24:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:25:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:26:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:27:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:28:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:29:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:30:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:31:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:32:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:33:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:34:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:35:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:36:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:37:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:38:02,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:39:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:40:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:41:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:42:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:43:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:44:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:45:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:46:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:47:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:48:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:49:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:50:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:51:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:52:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:53:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:54:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:55:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:56:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:57:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:58:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 09:59:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:00:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:01:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:02:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:03:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:04:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:05:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:06:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:07:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:08:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:09:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:10:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:11:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:12:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:13:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:14:03,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:15:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:16:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:17:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:18:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:19:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:20:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:21:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:22:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:23:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:24:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:25:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:26:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:27:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:28:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:29:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:30:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:31:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:32:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:33:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:34:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:35:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:36:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:37:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:38:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:39:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:40:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:41:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:42:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:43:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:44:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:45:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:46:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:47:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:48:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:49:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:50:04,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:51:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:52:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:53:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:54:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:55:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:56:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:57:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:58:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 10:59:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:00:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:01:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:02:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:03:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:04:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:05:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:06:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:07:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:08:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
2024-06-08 11:09:05,1970559302,0,-96.0,24.2,40,7.0,7.0,315,35.2,cws-009
